	AAB_ddlogFC	AAB_FDR	ABB_ddlogFC	ABB_FDR	is_ChrR	sig_either
C7_01700W_B	0.441316113623852	0.0001227949557613	0.196675640985893	0.048607724971556	False	True
C1_10930C_B	-0.683750829325686	0.0001232565868161	-0.454539686557531	0.0051621864281416	False	True
CR_06720W_A	0.55501544403009	0.0001246153873581	0.357269253399006	0.0071144523914989	True	True
CR_04930W_A	0.481904643993896	0.0001249154854689	0.267557883635693	0.0169559790199596	True	True
C1_00290W_B	-0.55925794171285	0.000125687504957	-0.595217621680569	6.90184879811112e-05	False	True
CR_06720W_B	0.542431127797233	0.0001258740163146	0.328098907550944	0.0079468043156101	True	True
C3_00320W_B	0.622198681780977	0.0001266310031109	0.717212906804032	2.71928644662472e-05	False	True
C2_07470W_B	-0.526411254805858	0.0001272979239092	-0.348945655198813	0.0053700643043644	False	True
C7_02260W_B	1.33569435739787	0.0001281872572508	1.36952138226986	9.93445624437967e-05	False	True
C1_11350C_B	-0.732855596677181	0.0001293146218986	-0.194769471601236	0.2522627621152	False	True
C2_04720C_A	-0.589538280438172	0.0001330680960603	-0.4172758000978	0.0038047255162405	False	True
CR_08450C_B	-0.452142924080858	0.0001375111833232	-0.388609794281631	0.0006432842013765	True	True
C3_03350W_A	-2.67048744830689	0.0001376461231017	-1.73097561459805	0.0049350442878003	False	True
C1_02130C_B	0.506421261857068	0.0001382473025929	0.427987782151493	0.0006770489007275	False	True
C1_14180W_B	-0.733343727241098	0.0001390681012384	-0.561668775935631	0.0018903755885035	False	True
CR_07800W_A	0.686171492267661	0.0001404529756424	0.355816628273393	0.0305538511415196	True	True
C2_10100W_A	0.823988313563357	0.0001412573839442	0.646758291037981	0.0018903755885035	False	True
C5_02600W_A	-0.669201089774172	0.0001412573839442	-1.41677875806526	1.53111145428722e-08	False	True
C1_03360W_A	-0.417864512800879	0.0001416335893859	-0.321709456809935	0.0016754077885588	False	True
C6_00180C_A	-0.96815691662886	0.0001416335893859	-0.64533303324304	0.0064158220947851	False	True
C5_04350C_A	-0.677413222108331	0.0001416335893859	-0.641456159532223	0.0003217753925597	False	True
CR_09460C_B	0.455857775978367	0.0001425255956302	0.29693614862744	0.0059819874130175	True	True
C4_04310W_B	0.734808011164353	0.0001465899414885	0.72665918148029	0.0002221119318504	False	True
C1_04450C_B	-0.567212860401162	0.0001521975230182	-0.437789915935975	0.001757781681303	False	True
C6_02210W_B	-0.84462249640987	0.0001521975230182	-1.21184889646328	3.74299487903594e-06	False	True
C5_05060C_A	-0.985703677249667	0.0001547863220857	-0.949179670264038	0.0003410236539391	False	True
C7_00410C_A	-0.719236815171603	0.000155527557576	-0.813044899212581	4.91730328035163e-05	False	True
CR_09470W_B	-0.590584330616727	0.0001559217717724	-0.86146286152755	2.81967797442234e-06	True	True
C7_00290C_B	0.702070873080273	0.0001573162180462	0.429569757246191	0.0091311543896682	False	True
C1_02130C_A	0.486104109856346	0.0001575898125924	0.434776425802033	0.0004612321487937	False	True
C1_03460C_B	-0.580062092403507	0.0001581688953736	-0.484771056386816	0.0010193839891397	False	True
C4_06720W_A	0.514073762144506	0.0001618841945833	0.400913224987152	0.0018044142965115	False	True
C1_13670W_A	0.661648355694397	0.0001657994473101	0.519614361979114	0.0016316894065975	False	True
C1_05060W_A	-1.00532038575924	0.0001660518785951	-0.991693771996595	0.0002563772215472	False	True
C3_04480C_A	0.597276187700917	0.0001669341179668	0.363490145619446	0.0109381923608403	False	True
C5_04490C_B	-0.563785104647447	0.0001669341179668	-0.488047565981905	0.0006673605925834	False	True
CR_08340W_B	0.847596967617787	0.0001669341179668	1.0546748925517	1.29773801991114e-05	True	True
CR_09470W_A	-0.609681966995409	0.0001689903860316	-0.838274155810474	5.5241638324853e-06	True	True
CR_07420W_A	0.502099496070793	0.0001690667760905	0.333347494517247	0.0059108482458494	True	True
C2_02590W_A	-0.757150420583765	0.0001701103162664	-0.830942678639945	7.61979184916865e-05	False	True
C7_01700W_A	0.450096840676899	0.0001715520269403	0.184683057479252	0.0807676369610475	False	True
C1_12510W_A	-0.371945013464317	0.0001721263688832	-0.245102405361392	0.0066525289377641	False	True
CR_07160C_B	-0.574548442512814	0.0001775768354018	-0.565745519363518	0.0001932837842093	True	True
C4_03600C_B	0.573493386134181	0.0001777138764216	0.628436694095032	7.47011755576472e-05	False	True
C2_06570C_A	-0.4436766700705	0.0001777138764216	-0.577051878740871	1.08018230467827e-05	False	True
C1_14180W_A	-0.65850459185692	0.0001779445675297	-0.557295312818241	0.0009998720710816	False	True
C1_05900W_B	0.406376280752471	0.0001807477798434	0.532282295065011	1.04913434969418e-05	False	True
C5_02790C_A	-0.525090728553696	0.0001823856928323	-0.510114371685561	0.0002738228827623	False	True
C2_10110W_B	0.530785883626753	0.0001854113934122	0.368697464906606	0.0045396033949486	False	True
C1_05000W_B	-0.430126981071595	0.0001869684678162	-0.25135131544414	0.0146513598195985	False	True
CR_07800W_B	0.656900025054434	0.000189700795553	0.309368394436354	0.0423895569403991	True	True
CR_07440W_A	-0.839706518716094	0.0001951403802478	-1.02830046236684	2.60370584813e-05	True	True
C6_02380W_A	0.4927666361227	0.0001977964134271	0.36213582293373	0.0031370767975822	False	True
CR_07120C_A	-0.462396942686813	0.0002010071884283	-0.564919582564569	3.73105698164671e-05	True	True
C6_02010C_A	0.749125175357963	0.0002010071884283	0.762315007593411	0.0001675390046835	False	True
CR_10360C_B	-0.468841570348353	0.0002010547898117	-0.264166362811687	0.0184899186895958	True	True
C1_12140W_A	0.708508595116776	0.0002010547898117	0.569584267056114	0.0018747742780994	False	True
C2_07660W_B	-0.845491982845136	0.0002037494767679	-0.79984494064405	0.0003748720259154	False	True
CR_08700C_A	0.750988841020056	0.0002037731351958	0.710806411364557	0.0004017256282122	True	True
C3_05900W_A	0.568759271950954	0.0002087864372505	0.581091572455992	0.000186683634054	False	True
C1_03820W_A	0.561527925295058	0.0002087864372505	0.712550146459778	1.63241238656681e-05	False	True
C7_03480W_A	-0.511458077802079	0.0002091584669391	-0.283178417213503	0.0221086544965687	False	True
CR_00930W_A	0.467758470364295	0.0002121476207078	0.378791262585109	0.0015998007483926	True	True
C2_09960W_A	0.54446178722815	0.0002131496655967	0.21495314746839	0.104688951448333	False	True
C4_06820C_A	0.724702364153214	0.0002133464132676	0.620741973921432	0.0008954912594899	False	True
CR_09680C_A	-0.730984293219096	0.0002133464132676	-0.571359207913636	0.0027271784594191	True	True
C4_02420C_A	0.77194891996256	0.0002155896540165	0.455504957643488	0.0168950328520734	False	True
C2_03420C_B	-0.408961415842621	0.0002160188052258	-0.401498302483764	0.0003105543235374	False	True
CR_09460C_A	0.489162417848491	0.0002164329451461	0.276303598543401	0.0194548602119491	True	True
C2_06100W_B	-0.484581909008907	0.0002164329451461	-0.229261751065839	0.0475685314082212	False	True
C1_06830W_A	0.746958796608183	0.0002169503409299	0.687375810112325	0.0004860166028811	False	True
C7_01900W_B	0.497199165747897	0.0002171332472037	0.414341815343356	0.0012913642196824	False	True
C6_02330W_B	0.492559931106739	0.0002204601871951	0.606585675491742	2.45902774669111e-05	False	True
C2_07720C_A	-0.447290170460017	0.0002225290592324	-0.637390750710989	5.0246431386776e-06	False	True
C5_01070C_B	-0.528579097277474	0.0002225290592324	-0.647369846334174	3.0585366960899e-05	False	True
C5_04810W_B	-0.618655693059153	0.0002225290592324	-0.367529603730263	0.0142340067916116	False	True
C6_01180C_B	-0.664086970836691	0.0002225290592324	-0.545490119129602	0.0016045893997205	False	True
C7_01430C_B	0.625453973469327	0.0002225290592324	0.320412345365429	0.0333967856946086	False	True
C6_02010C_B	0.74551213992516	0.0002225290592324	0.77667665342329	0.0001537954784637	False	True
C4_01150W_B	0.584828207983203	0.0002243567028193	0.572280364656468	0.0003364607790496	False	True
C1_05630C_B	-0.557177593493335	0.0002250513878378	-0.230562249437365	0.0853416017349004	False	True
CR_03890W_B	0.825297707505835	0.0002250513878378	0.14251422967617	0.508652458830056	True	True
C6_00810C_B	0.686474428644986	0.0002250513878378	0.698920029168817	0.0001891065140279	False	True
C5_04120C_B	-0.914020563178977	0.0002311129498967	-0.651925586096236	0.0058466277568079	False	True
C4_01290W_A	0.413842813096939	0.0002335248758565	0.261376405869837	0.0105721897060387	False	True
C7_00410C_B	-0.668621630094537	0.0002341818703891	-0.790067612296744	4.91730328035163e-05	False	True
C1_00290W_A	-0.537046133055992	0.0002346270097835	-0.619934013271581	5.66536531490021e-05	False	True
C6_03640W_A	0.679996345828807	0.000236331205912	0.495708274269148	0.0040897834824439	False	True
CR_07220C_B	-0.97219175289666	0.000236331205912	-1.13073649511804	4.36022609903979e-05	True	True
C2_06100W_A	-0.478186825257336	0.000236331205912	-0.283548030709129	0.0156026105945131	False	True
CR_02570C_A	-0.771200758701952	0.0002366932847409	-0.67742356230188	0.0009212976817719	True	True
C7_01650W_A	-0.580212279295767	0.0002396351646034	-0.335126745173028	0.0181904101138901	False	True
C2_03230C_B	0.665522512120332	0.0002396351646034	0.644594902575369	0.000361028431863	False	True
C1_10840C_B	-0.441793587300903	0.0002422430365091	-0.171283837818368	0.111497863601597	False	True
CR_00050W_A	0.815790775505464	0.0002527771801198	0.65838328249139	0.0018124951839291	True	True
CR_06550C_B	-0.549396603858897	0.0002549905716703	-0.884183731661637	1.41142401860421e-06	True	True
C4_02900C_B	-0.497034190795886	0.0002552017375944	-0.489399975994921	0.0003012456261919	False	True
C5_04800W_A	-0.534497930970521	0.0002552017375944	-0.330839761763805	0.0126414503165019	False	True
C7_00190W_A	-0.483702700661605	0.0002552017375944	-0.639116338373408	1.50717883353305e-05	False	True
CR_00740C_B	-0.623208548889769	0.0002552017375944	-0.752651570540802	3.88457940992111e-05	True	True
C2_07900W_A	0.637358982196942	0.0002588234965536	0.514372446897997	0.0018253780970027	False	True
C7_03560W_B	1.1851241816983	0.0002601922159501	1.51609973146144	1.1963923027889e-05	False	True
C2_05200C_A	-0.516658274046931	0.000260978400668	-0.123472183152409	0.353956934802756	False	True
C7_00190W_B	-0.498558875083502	0.0002615838263937	-0.710843299790205	6.4585363674879e-06	False	True
C5_04810W_A	-0.621506110171589	0.0002615838263937	-0.355746675551149	0.0199262868754962	False	True
C1_05340C_B	0.574870887081729	0.0002615838263937	0.478283735597308	0.0014417786499117	False	True
C2_03760C_A	0.587504856421815	0.0002617384883469	0.610860094123738	0.0001863933366576	False	True
C3_06040W_A	-1.05934293305235	0.0002617384883469	-1.11170771861407	0.0002703720389431	False	True
CR_00930W_B	0.464119784085205	0.000262700414864	0.420330881704783	0.0007090651103495	True	True
C2_08380C_B	-0.538882074657925	0.0002669864708752	-0.388412398717234	0.0052230288108278	False	True
CR_02530W_B	0.486885211788977	0.0002717734447045	0.397870794440839	0.0018009164494854	True	True
CR_05250C_B	0.450256064719194	0.0002720003901338	0.0235135112201435	0.874077689176054	True	True
C6_02490C_B	-0.649293993309653	0.0002735095421928	-0.558748446052211	0.0013722448303288	False	True
C1_11400C_B	-0.517125676966583	0.0002783319780105	-0.776243856347601	4.97575783187198e-06	False	True
C1_11350C_A	-0.613535017624143	0.0002783319780105	-0.131570586260602	0.409979509645952	False	True
C2_10100W_B	0.726320340056592	0.0002804508183814	0.433127243488865	0.0205249232955071	False	True
CR_00220W_A	-0.530509485643344	0.0002867251977823	-0.664343182537321	3.12387011278307e-05	True	True
C1_02990C_B	-0.683786959167278	0.0002889324858532	-1.02648071893799	4.10985669071831e-06	False	True
C1_08350C_A	0.755843084553257	0.0002896402584167	0.879329246953787	6.36790832927292e-05	False	True
CR_05610C_B	0.501217035281532	0.0002896402584167	0.552439502315762	0.0001089873596653	True	True
C1_13940W_A	0.403738428257956	0.0002904986613378	0.511329854789887	2.60326410854604e-05	False	True
C4_00130W_B	-0.595204632016734	0.0002966376578693	-0.616607508630439	0.0002134245045285	False	True
C2_10110W_A	0.489183422707194	0.0003008994656649	0.341965758943052	0.0064989061459663	False	True
C6_02490C_A	-0.61510273425774	0.0003067320707015	-0.787981650139869	2.45902774669111e-05	False	True
CR_06150C_B	0.486008954632628	0.0003067320707015	0.71305497371479	4.69985566800692e-06	True	True
CR_00360C_B	0.477464015147206	0.0003067320707015	0.601203767594023	2.88888063961435e-05	True	True
C3_01910C_B	0.457808025781621	0.0003077009521338	0.544699950621634	5.54220275115025e-05	False	True
C6_03850C_A	-0.709107167695465	0.0003077009521338	-0.668061857917895	0.0005610700965519	False	True
C3_05780C_A	-0.537712361415567	0.0003097762476951	-0.755151443045153	8.54956925874932e-06	False	True
C1_04640W_A	0.416992802648104	0.0003097762476951	0.343432162475664	0.0019490052004625	False	True
CR_00340C_B	0.701511789222265	0.0003129651165852	0.746310446135515	0.000267410326908	True	True
C5_04120C_A	-0.731612793893202	0.0003129651165852	-0.753585212560402	0.0003635847300237	False	True
C6_02900C_B	-0.706971635523731	0.0003129651165852	-0.589303415118742	0.0026068293635093	False	True
C2_02590W_B	-0.740639629725932	0.0003129651165852	-0.709207573190107	0.0005577211744196	False	True
C5_04440C_B	0.543445942981055	0.0003138398322538	0.269939409385986	0.0441519167323092	False	True
C6_01990W_B	-1.04684351747631	0.0003175271451791	-1.04296745662693	0.0004677171582233	False	True
C4_00910C_B	0.643672197132377	0.0003220778180773	0.47088737649452	0.0052524393087494	False	True
C4_04310W_A	0.737762030041768	0.0003220778180773	0.763477878932783	0.0003248519471087	False	True
C7_03280C_B	0.535236359015226	0.0003220778180773	0.129093727046255	0.356787067683495	False	True
CR_03790C_B	0.822946881038957	0.0003352937393019	0.772787597487395	0.0005049763429444	True	True
C6_03700W_A	0.728678779239043	0.0003409299349794	0.716853466610797	0.000399100285432	False	True
C2_00750W_B	-0.676825955539718	0.0003452613884903	-0.793247546350884	8.64529074444547e-05	False	True
CR_10540C_B	-1.3283354519056	0.0003453291603876	-1.32651030033865	0.0009595284181758	True	True
C5_02840C_A	-0.504247075839579	0.0003453291603876	-0.447434010746665	0.0011559507660783	False	True
C1_10060C_A	-1.00408763020886	0.0003453291603876	-1.00641207279806	0.0003373875745735	False	True
C3_05900W_B	0.572814786944147	0.000349324553531	0.556058468727122	0.0005347179313815	False	True
CR_10670W_A	-0.496695112004962	0.0003571069954463	-0.411322709453181	0.0020307791117355	True	True
C2_07580W_B	-0.629160324218127	0.0003583626354725	-0.667946008913539	0.000225498540524	False	True
C3_01960C_A	0.470552927675094	0.000360200926494	0.57007297534837	5.11548509273129e-05	False	True
C5_04800W_B	-0.552958071797279	0.0003688512410513	-0.351313494054765	0.013577492383552	False	True
C7_01900W_A	0.469210725722092	0.0003704294634134	0.474316602145853	0.0003717271318832	False	True
C3_03480C_A	0.607627335389107	0.0003731653255082	0.531179710586884	0.0012989908898619	False	True
C3_02710W_A	-0.503072300707088	0.0003731653255082	-0.561965025788171	0.0001374873201957	False	True
C5_02390C_A	0.545870369053335	0.0003740007077438	0.42400475071246	0.0039444596162966	False	True
CR_03710C_B	0.518581238449785	0.0003746342668594	0.486580674036403	0.0006601889418719	True	True
C3_01910C_A	0.433106906089035	0.0003746342668594	0.595430420645792	1.39353381584756e-05	False	True
CR_03260W_B	0.760541162474747	0.0003746342668594	0.728532842157117	0.0005199166579025	True	True
C6_03250W_B	-0.436637235464688	0.0003746342668594	-0.265616064880744	0.017749093837205	False	True
C7_03600W_A	-0.739918830630968	0.0003746342668594	-0.916697584783889	5.23088595300592e-05	False	True
CR_10670W_B	-0.54211753140146	0.0003746342668594	-0.428599997161973	0.0030872150990784	True	True
C1_10140C_B	0.516061028205265	0.0003775810769042	0.328175408627576	0.0135872686024003	False	True
C2_04190C_A	-0.615547385868338	0.0003785916389986	-0.634567668582704	0.0003012456261919	False	True
C1_06830W_B	0.725562117935237	0.0003785916389986	0.688618811365026	0.0006296078343533	False	True
C1_00270W_A	-0.48703484844278	0.0003785916389986	-0.683469129944152	1.15887690217767e-05	False	True
C5_03800W_B	0.740024643652263	0.000379606337745	0.339223276259028	0.0798515323082123	False	True
C1_13160W_B	-0.397532200016678	0.000379606337745	-0.434554087845312	0.0001791964267879	False	True
C4_00860C_B	-0.50023413250626	0.0003801842470052	-0.526460850875481	0.0002900052523034	False	True
C2_00750W_A	-0.730221067587049	0.0003801842470052	-0.927887958600975	3.92849616503301e-05	False	True
C1_09160W_B	0.481265857093394	0.0003811836725901	0.363221770376964	0.0046640781003719	False	True
C4_05730W_B	-0.883200587026577	0.0003821328075755	-0.984184912474109	0.0001932837842093	False	True
C7_01800C_B	-0.628582324728614	0.0003821328075755	-0.326597368208145	0.0403711450302245	False	True
C2_02860W_A	-0.51475956992268	0.0003831859406598	-0.424997837887182	0.0021718113089822	False	True
C4_04770C_A	-0.513687761715385	0.0003957420233123	-0.673935338406631	2.52534869643514e-05	False	True
C2_09710C_B	0.50783960270843	0.0003958907163455	0.603263774301959	7.79448611577598e-05	False	True
C1_08170C_B	-0.676698263178	0.0003976841739826	-0.850316830740164	4.22833426890107e-05	False	True
C4_03790W_A	0.487626608719085	0.0003980438024759	0.434576548592974	0.001319911606486	False	True
C3_06920W_B	-0.440367005246302	0.0003980438024759	-0.399969222386008	0.0011120837903075	False	True
C6_01490C_A	0.867436753443861	0.000398054335184	0.288355515383078	0.195964303003963	False	True
C6_00870C_A	0.535106752181067	0.0003983899302835	0.523443069042596	0.0005049763429444	False	True
C2_03570C_A	-0.695487749151518	0.0003998636383669	-0.798369659099278	0.0001685877372068	False	True
C6_03640W_B	0.609215639433253	0.0004007926017354	0.452628561361785	0.0055767754506165	False	True
C4_04770C_B	-0.437160439094568	0.0004025758497726	-0.473192302547974	0.0001943812099845	False	True
CR_08700C_B	0.69496067518954	0.0004064426472102	0.640685158883275	0.001003073833914	True	True
C1_05900W_A	0.389488514118541	0.0004065760684162	0.439428224866385	0.0001442299697651	False	True
